Time            fiSYS fiDIA fiMAP  HR   IBI  SV    CO   EJT    TPR Artifact Zao   Cwk Height
s                mmHg  mmHg  mmHg bpm     s  ml   lpm     s     MU _TPSROD2 mMU    MU   mmHg
0,000           [Res] 21071200  
0,000           [Res] 06265579  
0,000           [Res] BF v3.7   
0,000           [Res] BEATF-MF-2
0,000           [Res] BFmf32-2ch
0,000           [Res] mf-vs-3.21
0,000           [Res] TNOsamples
0,000           [Res] un-delayed
0,000           [Res] sfreq100Hz
0,000           [Res] preschan=1
0,000           [Res] p-site=FIN
0,000           [Res] unfiltered
0,005           [Por] Finger fixed, cuff C2
0,000           [Res] lvl-as-is-
0,000           [Res] calibration 100,0, at 15:03:57.000
0,000           [Res] Start sampling at 15:03:57.00
0,005           [Por] Male     34 y 168 cm  78 kg
0,000           [Res] Male     34 y 168 cm  81 kg
0,000           [Res] hitechan=2
0,000           [Res] markchan=0
0,000           [Res] select=EJT
0,740           [Por] Physiocal  on, Hgt off, C2
211,330           122    70    87  63 0,950  87  5,50 0,330  0,943 10001000  46  2,61    127
212,280           123    70    87  63 0,960  86  5,34 0,330  0,971 10001000  46  2,60    127
213,240           122    70    86  65 0,920  81  5,27 0,320  0,979 10001000  46  2,61    127
214,160           124    70    86  63 0,950  86  5,43 0,340  0,950 10001000  46  2,60    127
215,110           121    68    86  65 0,930  82  5,29 0,330  0,972 10001000  46  2,65    127
216,040           124    71    85  64 0,940  78  4,99 0,330  1,016 10001000  46  2,57    127
216,980           122    68    83  63 0,950  82  5,13 0,340  0,967 10001000  46  2,66    127
217,930           120    67    79  61 0,980  78  4,74 0,330  1,003 10001000  46  2,69    127
218,910           114    64    77  63 0,950  73  4,61 0,340  1,002 10000000  46  2,77    127
219,860           115    64    78  63 0,960  77  4,78 0,350  0,972 10000000  46  2,77    127
220,820           114    63    77  63 0,960  78  4,86 0,350  0,953 10000000  45  2,81    127
221,780           114    65    78  62 0,970  76  4,70 0,320  0,998 10000000  46  2,77    127
222,750           117    65    80  61 0,990  81  4,92 0,340  0,969 10000000  46  2,75    127
223,740           116    65    80  63 0,960  79  4,92 0,330  0,975 10000000  46  2,77    127
224,700           118    66    81  61 0,990  83  5,01 0,340  0,973 10001000  46  2,73    127
225,690           118    66    82  63 0,960  83  5,16 0,340  0,947 10000000  46  2,74    127
226,650           118    67    81  61 0,980  79  4,83 0,330  1,009 10000000  46  2,70    127
227,630           119    66    82  61 0,980  84  5,12 0,340  0,955 10001000  46  2,71    127
